  distance  queryIdx  trainIdx    imgIdx
      0.25      1176      3738         0
      0.31      1177      3252         0
      0.07      1178      1208         0
      0.19      1179      1305         0
      0.29      1180       593         0
      0.27      1181       425         0
      0.24      1182      1476         0
      0.06      1183      1046         0
      0.08      1184      1258         0
      0.25      1185       340         0
      0.05      1186      1125         0
      0.24      1187       224         0
      0.20      1188      2815         0
      0.28      1189      1931         0
      0.27      1190       648         0
      0.29      1191       313         0
      0.27      1192      1254         0
      0.29      1193      2746         0
      0.34      1194      1525         0
      0.08      1195      1387         0
      0.32      1196       473         0
      0.28      1197      3338         0
      0.31      1198      3397         0
      0.26      1199       871         0
      0.16      1200      1196         0
      0.30      1201      1914         0
      0.30      1202      1484         0
      0.26      1203      1369         0
      0.14      1204      1262         0
      0.30      1205       248         0
      0.24      1206      1028         0
      0.06      1207      1317         0
      0.26      1208      1117         0
      0.26      1209      3007         0
      0.32      1210      2816         0
      0.29      1211      1237         0
      0.36      1212       315         0
      0.09      1213      1229         0
      0.28      1214      2888         0
      0.28      1215      1504         0
      0.36      1216      2502         0
      0.31      1217      2914         0
      0.17      1218      1277         0
      0.08      1219      1323         0
      0.28      1220       353         0
      0.27      1221      1152         0
      0.29      1222      2397         0
      0.27      1223       381         0
      0.20      1224      1205         0
      0.27      1225      2722         0
      0.28      1226      2568         0
      0.25      1227       219         0
      0.28      1228       496         0
      0.31      1229      2770         0
      0.24      1230      2615         0
      0.08      1231       872         0
      0.27      1232      3013         0
      0.25      1233      1587         0
      0.24      1234      1293         0
      0.28      1235      1596         0
      0.30      1236       845         0
      0.29      1237       646         0
      0.21      1238      1069         0
      0.15      1239      1758         0
      0.31      1240      2218         0
      0.30      1241      2475         0
      0.29      1242      2678         0
      0.29      1243       274         0
      0.26      1244      2423         0
      0.30      1245      3137         0
      0.30      1246      2782         0
      0.19      1247      2484         0
      0.05      1248      1044         0
      0.29      1249      1390         0
      0.32      1250      1609         0
      0.27      1251      2363         0
      0.05      1252      1337         0
      0.33      1253      1270         0
      0.30      1254      1503         0
      0.27      1255      1226         0
      0.03      1256      1449         0
      0.34      1257      1468         0
      0.08      1258      1191         0
      0.14      1259      1219         0
      0.24      1260      1889         0
      0.24      1261      1019         0
      0.30      1262      1129         0
      0.16      1263      1496         0
      0.28      1264      1148         0
      0.33      1265      2529         0
      0.32      1266      3355         0
      0.24      1267      3598         0
      0.27      1268      2089         0
      0.10      1269      1600         0
      0.23      1270      1828         0
      0.22      1271      1575         0
      0.34      1272      1170         0
      0.27      1273      3587         0
      0.21      1274      2286         0
      0.29      1275       570         0
      0.13      1276      1080         0
      0.27      1277      1117         0
      0.06      1278      1333         0
      0.24      1279       648         0
      0.15      1280      1318         0
      0.11      1281      1534         0
      0.05      1282      1409         0
      0.03      1283      1361         0
      0.24      1284      2708         0
      0.28      1285      2907         0
      0.19      1286       874         0
      0.26      1287      1897         0
      0.21      1288       723         0
      0.21      1289       999         0
      0.25      1290      3466         0
      0.27      1291      2410         0
      0.08      1292      1315         0
      0.07      1293      1393         0
      0.28      1294      1998         0
      0.29      1295      2108         0
      0.26      1296      2328         0
      0.28      1297      1487         0
      0.07      1298      1325         0
      0.28      1299      2190         0
      0.30      1300      2545         0
      0.14      1301      1483         0
      0.29      1302       980         0
      0.26      1303       298         0
      0.25      1304      1525         0
      0.30      1305      3127         0
      0.07      1306      1484         0
      0.22      1307       525         0
      0.05      1308      1421         0
      0.30      1309      2371         0
      0.23      1310      1120         0
      0.30      1311       254         0
      0.25      1312      1263         0
      0.15      1313      1890         0
      0.04      1314      1349         0
      0.30      1315       615         0
      0.08      1316      2087         0
      0.06      1317      1478         0
      0.12      1318      1730         0
      0.32      1319      3134         0
      0.27      1320       833         0
      0.26      1321      2266         0
      0.28      1322      1162         0
      0.30      1323      2785         0
      0.06      1324      1035         0
      0.27      1325      1756         0
      0.31      1326      3559         0
      0.29      1327      1293         0
      0.30      1328       775         0
      0.27      1329      1520         0
      0.28      1330      3537         0
      0.24      1331      3737         0
      0.05      1332      1457         0
      0.24      1333      2645         0
      0.37      1334      1076         0
      0.28      1335      1498         0
      0.17      1336       363         0
      0.24      1337       378         0
      0.29      1338      2833         0
      0.29      1339       993         0
      0.27      1340       479         0
      0.24      1341       735         0
      0.30      1342       555         0
      0.27      1343      3119         0
      0.26      1344      2231         0
      0.34      1345      1749         0
      0.34      1346       779         0
      0.20      1347      1345         0
      0.32      1348       888         0
      0.23      1349       534         0
      0.24      1350      1237         0
      0.24      1351       888         0
      0.28      1352      1606         0
      0.22      1353      2240         0
      0.15      1354      1793         0
      0.25      1355      1813         0
      0.26      1356       783         0
      0.34      1357      2930         0
      0.25      1358      1944         0
      0.07      1359      1380         0
      0.23      1360      1169         0
      0.31      1361      1919         0
      0.15      1362      1402         0
      0.23      1363      1223         0
      0.37      1364      1211         0
      0.20      1365      1391         0
      0.27      1366      1486         0
      0.27      1367      1008         0
      0.24      1368       955         0
      0.12      1369      1559         0
      0.31      1370      3013         0
      0.26      1371      2015         0
      0.31      1372      3275         0
      0.29      1373       452         0
      0.07      1374      1493         0
      0.07      1375      1225         0
      0.25      1376      3565         0
      0.29      1377      2173         0
      0.24      1378      3049         0
      0.31      1379      1832         0
      0.27      1380       344         0
      0.31      1381      1530         0
      0.35      1382      2632         0
      0.35      1383      3152         0
      0.32      1384       292         0
      0.27      1385      2749         0
      0.27      1386       998         0
      0.34      1387      2725         0
      0.05      1388      1314         0
      0.08      1389      1431         0
      0.29      1390       200         0
      0.25      1391       784         0
      0.10      1392      1188         0
      0.24      1393      1885         0
      0.05      1394      1500         0
      0.26      1395      2120         0
      0.30      1396      3582         0
      0.25      1397      1347         0
      0.33      1398       567         0
      0.30      1399      3559         0
      0.18      1400      2053         0
      0.26      1401      1837         0
      0.11      1402      1357         0
      0.23      1403      1738         0
      0.28      1404      2839         0
      0.27      1405      1453         0
      0.30      1406      2123         0
      0.15      1407      1664         0
      0.20      1408      1715         0
      0.24      1409      3206         0
      0.23      1410      3003         0
      0.18      1411      1638         0
      0.29      1412      3099         0
      0.07      1413      1577         0
      0.26      1414      2249         0
      0.28      1415      3078         0
      0.31      1416       803         0
      0.31      1417       901         0
      0.35      1418      1133         0
      0.27      1419       245         0
      0.07      1420      1312         0
      0.34      1421      1903         0
      0.23      1422      2317         0
      0.07      1423      1498         0
      0.04      1424      1367         0
      0.35      1425      3397         0
      0.13      1426      1441         0
      0.05      1427      1292         0
      0.22      1428      2474         0
      0.24      1429      1566         0
      0.25      1430      1685         0
      0.26      1431      1019         0
      0.34      1432      3214         0
      0.25      1433      3279         0
      0.26      1434      1345         0
      0.26      1435       673         0
      0.30      1436      1122         0
      0.27      1437       610         0
      0.29      1438      2316         0
      0.32      1439      1998         0
      0.30      1440      2489         0
      0.08      1441      1772         0
      0.22      1442       741         0
      0.24      1443      1411         0
      0.25      1444      3445         0
      0.33      1445      1266         0
      0.28      1446       471         0
      0.09      1447      1474         0
      0.36      1448       446         0
      0.25      1449      1271         0
      0.30      1450      1522         0
      0.10      1451      1531         0
      0.23      1452       609         0
      0.22      1453      1389         0
      0.22      1454      2688         0
      0.11      1455      1669         0
      0.15      1456      1239         0
      0.19      1457      1302         0
      0.28      1458      1983         0
      0.18      1459       327         0
      0.08      1460      1540         0
      0.31      1461      2780         0
      0.06      1462      1442         0
      0.27      1463      2119         0
      0.28      1464       140         0
      0.20      1465      1476         0
      0.15      1466      1373         0
      0.27      1467      2052         0
      0.25      1468      2738         0
      0.29      1469       810         0
      0.29      1470      2520         0
      0.16      1471      2484         0
      0.30      1472      1694         0
      0.26      1473        26         0
      0.29      1474       344         0
      0.33      1475      1749         0
      0.11      1476      1256         0
      0.22      1477      1572         0
      0.28      1478      1998         0
      0.31      1479      3670         0
      0.25      1480      2934         0
      0.15      1481      1330         0
      0.31      1482       878         0
      0.29      1483       486         0
      0.06      1484      1155         0
      0.06      1485      1392         0
      0.20      1486      1389         0
      0.41      1487       116         0
      0.32      1488      2434         0
      0.32      1489      1272         0
      0.26      1490       955         0
      0.43      1491      2156         0
      0.32      1492      3612         0
      0.31      1493      1150         0
      0.26      1494      1836         0
      0.27      1495      3477         0
      0.26      1496      1401         0
      0.24      1497      1573         0
      0.25      1498      2860         0
      0.25      1499      2942         0
      0.11      1500      1948         0
      0.28      1501      2372         0
      0.25      1502        47         0
      0.28      1503      3132         0
      0.34      1504      2803         0
      0.27      1505      1656         0
      0.30      1506      1002         0
      0.26      1507      1263         0
      0.20      1508      1512         0
      0.35      1509      1616         0
      0.27      1510      2998         0
      0.26      1511       203         0
      0.04      1512      1624         0
      0.32      1513       417         0
      0.27      1514      2393         0
      0.09      1515      1727         0
      0.27      1516       690         0
      0.28      1517      3502         0
      0.36      1518      2488         0
      0.29      1519      2520         0
      0.29      1520      2512         0
      0.26      1521      1739         0
      0.07      1522      1632         0
      0.02      1523      1269         0
      0.28      1524      1471         0
      0.23      1525      1749         0
      0.28      1526      1503         0
      0.24      1527      1280         0
      0.26      1528      1924         0
      0.33      1529      3399         0
      0.27      1530      2740         0
      0.32      1531      3495         0
      0.26      1532      3681         0
      0.30      1533      1800         0
      0.30      1534      1092         0
      0.28      1535      1111         0
      0.28      1536      3368         0
      0.45      1537      2912         0
      0.27      1538      2565         0
      0.34      1539      1614         0
      0.29      1540      2119         0
      0.26      1541      1931         0
      0.31      1542       169         0
      0.30      1543      3135         0
      0.28      1544      3014         0
      0.25      1545      1506         0
      0.25      1546      2164         0
      0.29      1547      3501         0
      0.26      1548      3499         0
      0.16      1549      1953         0
      0.32      1550      2807         0
      0.27      1551      1004         0
      0.18      1552      1536         0
      0.06      1553      1849         0
      0.22      1554      3639         0
      0.30      1555      2301         0
      0.15      1556      1502         0
      0.25      1557       426         0
      0.30      1558      2632         0
      0.23      1559      3261         0
      0.04      1560      1640         0
      0.34      1561      3517         0
      0.12      1562      1837         0
      0.11      1563      1729         0
      0.15      1564      1440         0
      0.28      1565      1734         0
      0.28      1566      2349         0
      0.30      1567      2326         0
      0.05      1568      1612         0
      0.39      1569      1153         0
      0.28      1570      2701         0
      0.25      1571      1004         0
      0.27      1572      1654         0
      0.24      1573      2268         0
      0.05      1574      1435         0
      0.29      1575      2249         0
      0.27      1576       795         0
      0.10      1577      1646         0
      0.19      1578      1648         0
      0.19      1579      1517         0
      0.24      1580      3118         0
      0.25      1581      1938         0
      0.29      1582      1734         0
      0.37      1583       369         0
      0.30      1584      3552         0
      0.21      1585      1169         0
      0.33      1586       469         0
      0.27      1587      3279         0
      0.09      1588      1535         0
      0.32      1589      2545         0
      0.21      1590      3021         0
      0.24      1591       324         0
      0.07      1592      1660         0
      0.25      1593       845         0
      0.31      1594      2247         0
      0.25      1595      1702         0
      0.24      1596       524         0
      0.29      1597      1117         0
      0.33      1598       796         0
      0.31      1599      1816         0
      0.30      1600      2008         0
      0.09      1601      1811         0
      0.21      1602      3457         0
      0.24      1603      2615         0
      0.25      1604      3556         0
      0.10      1605      1129         0
      0.27      1606        59         0
      0.27      1607      1155         0
      0.31      1608        41         0
      0.03      1609      1558         0
      0.05      1610      1824         0
      0.24      1611      1702         0
      0.31      1612      3039         0
      0.26      1613       250         0
      0.29      1614      3284         0
      0.26      1615      1095         0
      0.22      1616      1727         0
      0.11      1617      1887         0
      0.26      1618      3254         0
      0.03      1619      1546         0
      0.33      1620      2914         0
      0.24      1621       327         0
      0.26      1622      1105         0
      0.30      1623      1542         0
      0.34      1624      3031         0
      0.36      1625      3107         0
      0.34      1626       632         0
      0.10      1627      1195         0
      0.27      1628      1155         0
      0.20      1629      1592         0
      0.18      1630      1882         0
      0.31      1631      3080         0
      0.05      1632      1530         0
      0.18      1633      1361         0
      0.27      1634      1033         0
      0.34      1635       542         0
      0.33      1636      1745         0
      0.30      1637      1993         0
      0.34      1638      3176         0
      0.26      1639      1429         0
      0.31      1640      1198         0
      0.23      1641      1444         0
      0.27      1642      2108         0
      0.32      1643      2448         0
      0.09      1644      1416         0
      0.27      1645      3383         0
      0.25      1646      2908         0
      0.22      1647       525         0
      0.23      1648      2487         0
      0.28      1649       267         0
      0.34      1650      2827         0
      0.29      1651      2549         0
      0.38      1652       414         0
      0.31      1653       202         0
      0.26      1654      3188         0
      0.22      1655      1672         0
      0.37      1656       606         0
      0.33      1657      2310         0
      0.32      1658      3327         0
      0.32      1659      3566         0
      0.29      1660       836         0
      0.06      1661      1823         0
      0.24      1662      3003         0
      0.30      1663      3342         0
      0.08      1664      1756         0
      0.23      1665      1380         0
      0.26      1666       424         0
      0.31      1667      3098         0
      0.36      1668      3304         0
      0.30      1669      3610         0
      0.34      1670      2414         0
      0.30      1671       548         0
      0.32      1672       762         0
      0.23      1673      3737         0
      0.27      1674      3395         0
      0.24      1675      2738         0
      0.26      1676       197         0
      0.31      1677      1272         0
      0.13      1678      1539         0
      0.06      1679      1942         0
      0.32      1680      2596         0
      0.33      1681      2143         0
      0.13      1682      1870         0
      0.18      1683      1802         0
      0.21      1684       257         0
      0.27      1685      2670         0
      0.26      1686       783         0
      0.29      1687       780         0
      0.03      1688      1775         0
      0.16      1689      1570         0
      0.27      1690      1525         0
      0.11      1691      2091         0
      0.26      1692       255         0
      0.27      1693       766         0
      0.08      1694      1468         0
      0.27      1695      1557         0
      0.28      1696      2652         0
      0.28      1697      1966         0
      0.20      1698      3083         0
      0.10      1699      1819         0
      0.22      1700      1091         0
      0.25      1701      2062         0
      0.33      1702       829         0
      0.25      1703       133         0
      0.24      1704      1086         0
      0.27      1705      2844         0
      0.24      1706      2282         0
      0.27      1707      1145         0
      0.16      1708      1214         0
      0.34      1709      2583         0
      0.27      1710      3091         0
      0.33      1711      1424         0
      0.13      1712      1883         0
      0.30      1713       431         0
      0.33      1714       557         0
      0.31      1715      2424         0
      0.27      1716      1305         0
      0.30      1717      1114         0
      0.29      1718      2250         0
      0.22      1719       769         0
      0.23      1720      2727         0
      0.02      1721      1946         0
      0.23      1722      3485         0
      0.28      1723      2245         0
      0.30      1724      1912         0
      0.34      1725      2761         0
      0.08      1726      1693         0
      0.07      1727      1856         0
      0.26      1728      1914         0
      0.12      1729      1818         0
      0.09      1730      1631         0
      0.29      1731      2015         0
      0.26      1732      2760         0
      0.22      1733      1794         0
      0.25      1734      1882         0
      0.31      1735       754         0
      0.18      1736      1568         0
      0.30      1737      2724         0
      0.33      1738      3226         0
      0.05      1739      1736         0
      0.30      1740       934         0
      0.35      1741      2146         0
      0.24      1742      3293         0
      0.26      1743      1378         0
      0.22      1744        42         0
      0.33      1745      3695         0
      0.25      1746      1462         0
      0.32      1747      2421         0
      0.26      1748       744         0
      0.27      1749      1125         0
      0.27      1750      1478         0
      0.30      1751       787         0
      0.25      1752       105         0
      0.24      1753      1267         0
      0.11      1754      1656         0
      0.26      1755       783         0
      0.32      1756      2043         0
      0.18      1757      1985         0
      0.30      1758      2223         0
      0.28      1759       558         0
      0.29      1760        50         0
      0.30      1761       467         0
      0.17      1762      1012         0
      0.08      1763      1589         0
      0.26      1764        36         0
      0.30      1765      1290         0
      0.34      1766       476         0
      0.28      1767       210         0
      0.22      1768      1972         0
      0.31      1769      2452         0
      0.04      1770      1549         0
      0.13      1771      1700         0
      0.16      1772      1364         0
      0.35      1773      2222         0
      0.16      1774      1606         0
      0.32      1775       873         0
      0.30      1776      2099         0
      0.10      1777      2056         0
      0.15      1778      2116         0
      0.30      1779       747         0
      0.36      1780      2960         0
      0.30      1781      3730         0
      0.26      1782      1941         0
      0.29      1783      3154         0
      0.29      1784      3150         0
      0.14      1785      1828         0
      0.02      1786      1686         0
      0.07      1787      1844         0
      0.28      1788      2409         0
      0.31      1789      1429         0
      0.22      1790      1744         0
      0.37      1791       372         0
      0.09      1792      1831         0
      0.27      1793      1498         0
      0.20      1794      1367         0
      0.32      1795      1274         0
      0.10      1796      1972         0
      0.09      1797      1840         0
      0.22      1798       439         0
      0.12      1799      1839         0
      0.34      1800      2994         0
      0.31      1801      3534         0
      0.25      1802      3669         0
      0.29      1803      2747         0
      0.25      1804       390         0
      0.30      1805       476         0
      0.31      1806      3455         0
      0.24      1807      3575         0
      0.26      1808      2355         0
      0.30      1809       183         0
      0.31      1810      3419         0
      0.04      1811      2047         0
      0.05      1812      1989         0
      0.34      1813      1379         0
      0.14      1814      3574         0
      0.24      1815      3380         0
      0.28      1816      2223         0
      0.35      1817      1538         0
      0.34      1818      2862         0
      0.31      1819      2991         0
      0.31      1820      1272         0
      0.07      1821      2423         0
      0.27      1822      2677         0
      0.32      1823      2907         0
      0.25      1824       840         0
      0.24      1825      3445         0
      0.26      1826        64         0
      0.12      1827      1712         0
      0.19      1828      2948         0
      0.30      1829      2709         0
      0.31      1830      1288         0
      0.26      1831      3700         0
      0.05      1832      1851         0
      0.29      1833      2655         0
      0.09      1834      2061         0
      0.22      1835      2575         0
      0.27      1836       153         0
      0.27      1837      1042         0
      0.26      1838       956         0
      0.25      1839      2808         0
      0.30      1840      2223         0
      0.27      1841      1862         0
      0.27      1842       786         0
      0.27      1843      2408         0
      0.30      1844      3136         0
      0.28      1845      1086         0
      0.07      1846      1439         0
      0.26      1847      1028         0
      0.29      1848       396         0
      0.28      1849      3187         0
      0.10      1850      2019         0
      0.32      1851      1868         0
      0.29      1852       862         0
      0.36      1853      2428         0
      0.31      1854      2975         0
      0.23      1855      1380         0
      0.26      1856      1072         0
      0.24      1857      1900         0
      0.24      1858      3518         0
      0.32      1859      3646         0
      0.25      1860      3263         0
      0.05      1861      1703         0
      0.22      1862      1255         0
      0.04      1863      1927         0
      0.26      1864      1903         0
      0.30      1865       333         0
      0.26      1866      1263         0
      0.26      1867      1412         0
      0.31      1868      1777         0
      0.17      1869      2482         0
      0.23      1870      1250         0
      0.26      1871       890         0
      0.30      1872      2561         0
      0.26      1873       727         0
      0.22      1874       237         0
      0.27      1875      2565         0
      0.24      1876      2665         0
      0.33      1877       160         0
      0.30      1878      3300         0
      0.26      1879      1216         0
      0.09      1880      1779         0
      0.29      1881      1034         0
      0.31      1882      2906         0
      0.32      1883      1018         0
      0.18      1884       753         0
      0.14      1885      1869         0
      0.34      1886       142         0
      0.34      1887      2283         0
      0.33      1888      3480         0
      0.09      1889      2661         0
      0.11      1890      1966         0
      0.30      1891       957         0
      0.28      1892      2976         0
      0.18      1893      2240         0
      0.25      1894      3049         0
      0.17      1895      2030         0
      0.23      1896      2030         0
      0.27      1897      1702         0
      0.28      1898      1116         0
      0.10      1899      1842         0
      0.21      1900       540         0
      0.29      1901      1375         0
      0.24      1902      2427         0
      0.29      1903      2747         0
      0.45      1904      1040         0
      0.09      1905      1807         0
      0.24      1906      3559         0
      0.06      1907      2532         0
      0.21      1908      1023         0
      0.27      1909       378         0
      0.15      1910      2088         0
      0.27      1911      2463         0
      0.29      1912       657         0
      0.30      1913       203         0
      0.26      1914      1250         0
      0.38      1915       587         0
      0.06      1916      1879         0
      0.06      1917      1650         0
      0.26      1918      1463         0
      0.30      1919      2670         0
      0.08      1920      1769         0
      0.28      1921      1606         0
      0.25      1922       644         0
      0.31      1923      3735         0
      0.06      1924      2037         0
      0.24      1925       783         0
      0.29      1926       416         0
      0.30      1927      1126         0
      0.09      1928      2174         0
      0.34      1929      2266         0
      0.12      1930      2304         0
      0.16      1931      1908         0
      0.17      1932      1558         0
      0.34      1933      1587         0
      0.25      1934      1927         0
      0.20      1935      1283         0
      0.21      1936      1646         0
      0.25      1937      1111         0
      0.06      1938      1933         0
      0.33      1939       468         0
      0.20      1940      1012         0
      0.27      1941       210         0
      0.27      1942      3395         0
      0.25      1943      2143         0
      0.28      1944      3158         0
      0.25      1945      3276         0
      0.07      1946      1237         0
      0.28      1947      3304         0
      0.25      1948      3740         0
      0.28      1949      2810         0
      0.24      1950      1173         0
      0.32      1951      1937         0
      0.31      1952         7         0
      0.22      1953      1916         0
      0.31      1954       372         0
      0.27      1955       573         0
      0.33      1956       693         0
      0.16      1957      1929         0
      0.24      1958       879         0
      0.38      1959      1655         0
      0.27      1960      2998         0
      0.26      1961      3245         0
      0.24      1962      1791         0
      0.23      1963      3161         0
      0.18      1964      2611         0
      0.25      1965      3396         0
      0.27      1966      2110         0
      0.25      1967      3569         0
      0.30      1968       800         0
      0.25      1969      1837         0
      0.32      1970      1072         0
      0.25      1971      1626         0
      0.34      1972       893         0
      0.25      1973       166         0
      0.26      1974      1429         0
      0.29      1975       692         0
      0.27      1976      1019         0
      0.23      1977      1472         0
      0.27      1978      3519         0
      0.38      1979      2987         0
      0.27      1980      3284         0
      0.04      1981      2033         0
      0.36      1982      2017         0
      0.07      1983      1962         0
      0.29      1984       525         0
      0.27      1985       913         0
      0.29      1986       222         0
      0.10      1987      2870         0
      0.33      1988       214         0
      0.20      1989      2708         0
      0.31      1990      2035         0
      0.31      1991      3356         0
      0.32      1992      1161         0
      0.22      1993       427         0
      0.36      1994       970         0
      0.25      1995      1061         0
      0.24      1996      3305         0
      0.20      1997      2520         0
      0.29      1998      2010         0
      0.32      1999       662         0
      0.29      2000      3747         0
      0.29      2001      2849         0
      0.07      2002      2194         0
      0.22      2003      1046         0
      0.22      2004      1610         0
      0.09      2005      2050         0
      0.25      2006      3355         0
      0.31      2007      1775         0
      0.28      2008       489         0
      0.26      2009      3367         0
      0.22      2010       273         0
      0.28      2011      2139         0
      0.08      2012      2121         0
      0.22      2013      1573         0
      0.29      2014      1423         0
      0.37      2015      1609         0
      0.06      2016      1908         0
      0.27      2017      3360         0
      0.25      2018      1346         0
      0.24      2019      3043         0
      0.29      2020       862         0
      0.31      2021      2749         0
      0.28      2022      1467         0
      0.38      2023      1068         0
      0.19      2024       989         0
      0.30      2025      1278         0
      0.20      2026      1289         0
      0.30      2027       864         0
      0.35      2028       266         0
      0.27      2029       424         0
      0.29      2030      3601         0
      0.04      2031      2410         0
      0.13      2032      2617         0
      0.24      2033      2095         0
      0.28      2034       404         0
      0.08      2035      1741         0
      0.33      2036       418         0
      0.34      2037      3159         0
      0.21      2038      2143         0
      0.31      2039      1129         0
      0.19      2040      2278         0
      0.34      2041      3105         0
      0.09      2042      2212         0
      0.14      2043      2000         0
      0.08      2044      2114         0
      0.37      2045      3271         0
      0.19      2046      1348         0
      0.31      2047      1884         0
      0.28      2048      1445         0
      0.28      2049      1898         0
      0.29      2050      3382         0
      0.13      2051      2077         0
      0.15      2052      1590         0
      0.18      2053      1528         0
      0.09      2054      1888         0
      0.22      2055       830         0
      0.21      2056      1499         0
      0.28      2057      1395         0
      0.35      2058      2266         0
      0.12      2059      2099         0
      0.27      2060      2876         0
      0.32      2061      2947         0
      0.05      2062      1919         0
      0.30      2063      3630         0
      0.26      2064      2118         0
      0.27      2065      2795         0
      0.27      2066      1672         0
      0.35      2067      2287         0
      0.17      2068      2648         0
      0.28      2069      2266         0
      0.29      2070       346         0
      0.27      2071      1341         0
      0.26      2072      2416         0
      0.24      2073      1687         0
      0.26      2074      1210         0
      0.29      2075      1414         0
      0.27      2076       302         0
      0.30      2077      2169         0
      0.24      2078      1973         0
      0.28      2079      2966         0
      0.29      2080      3559         0
      0.23      2081      1250         0
      0.26      2082      3441         0
      0.25      2083      2715         0
      0.24      2084       225         0
      0.26      2085      3107         0
      0.28      2086       554         0
      0.29      2087      1057         0
      0.29      2088      2518         0
      0.24      2089      1453         0
      0.31      2090      3522         0
      0.27      2091      3004         0
      0.26      2092      3057         0
      0.31      2093      3418         0
      0.29      2094      1592         0
      0.25      2095      1721         0
      0.25      2096      1672         0
      0.11      2097      1914         0
      0.28      2098      1888         0
      0.27      2099      1605         0
      0.27      2100      1795         0
      0.20      2101       826         0
      0.34      2102      2070         0
      0.29      2103      3440         0
      0.17      2104      2637         0
      0.16      2105      1971         0
      0.33      2106      1757         0
      0.25      2107       253         0
      0.08      2108      1995         0
      0.24      2109       976         0
      0.31      2110      2951         0
      0.29      2111      2304         0
      0.04      2112      1999         0
      0.25      2113      3007         0
      0.16      2114      1768         0
      0.29      2115      3692         0
      0.27      2116      1813         0
      0.28      2117      1585         0
      0.09      2118      2147         0
      0.27      2119      1627         0
      0.12      2120      2546         0
      0.29      2121      2436         0
      0.06      2122      2101         0
      0.21      2123      2099         0
      0.19      2124      2617         0
      0.32      2125       237         0
      0.30      2126      1963         0
      0.32      2127      1583         0
      0.20      2128      1136         0
      0.29      2129      1163         0
      0.26      2130      1966         0
      0.33      2131       619         0
      0.25      2132      1580         0
      0.22      2133      2164         0
      0.26      2134      1290         0
      0.32      2135      3378         0
      0.27      2136      1453         0
      0.24      2137      2615         0
      0.26      2138       785         0
      0.28      2139      3305         0
      0.30      2140      2852         0
      0.33      2141       287         0
      0.10      2142      2149         0
      0.28      2143       200         0
      0.05      2144      2291         0
      0.30      2145      3014         0
      0.28      2146       566         0
      0.35      2147      1408         0
      0.20      2148      2813         0
      0.30      2149       481         0
      0.27      2150      3527         0
      0.06      2151      2138         0
      0.34      2152       179         0
      0.32      2153      2481         0
      0.32      2154      3402         0
      0.20      2155      3533         0
      0.27      2156       208         0
      0.30      2157      1086         0
      0.33      2158        29         0
      0.26      2159      2462         0
      0.25      2160      2111         0
      0.04      2161      2176         0
      0.29      2162      3587         0
      0.12      2163      2144         0
      0.15      2164      1928         0
      0.23      2165      1940         0
      0.28      2166      1867         0
      0.25      2167        43         0
      0.28      2168        14         0
      0.09      2169      1889         0
      0.32      2170      1915         0
      0.06      2171      2060         0
      0.26      2172       412         0
      0.30      2173      1874         0
      0.33      2174      1871         0
      0.33      2175      3598         0
      0.31      2176      1680         0
      0.26      2177      1424         0
      0.27      2178      3049         0
      0.27      2179      3330         0
      0.32      2180      1395         0
      0.33      2181      2906         0
      0.09      2182      2008         0
      0.33      2183      1062         0
      0.10      2184      2158         0
      0.27      2185       750         0
      0.27      2186       830         0
      0.07      2187      1503         0
      0.26      2188      1990         0
      0.32      2189      1191         0
      0.24      2190      2832         0
      0.21      2191      3737         0
      0.35      2192      3590         0
      0.37      2193      3572         0
      0.26      2194      2914         0
      0.28      2195      3565         0
      0.26      2196      3236         0
      0.26      2197      2143         0
      0.06      2198      2105         0
      0.06      2199      2124         0
      0.05      2200      2161         0
      0.06      2201      2130         0
      0.31      2202      3742         0
      0.15      2203      2258         0
      0.35      2204      1070         0
      0.32      2205      3630         0
      0.29      2206       674         0
      0.30      2207      2290         0
      0.31      2208      3016         0
      0.30      2209      1823         0
      0.20      2210      2014         0
      0.13      2211      2110         0
      0.23      2212      2747         0
      0.29      2213      2223         0
      0.25      2214      3439         0
      0.36      2215       575         0
      0.27      2216      1445         0
      0.30      2217      3330         0
      0.22      2218       354         0
      0.15      2219      2055         0
      0.24      2220      1013         0
      0.33      2221      1797         0
      0.29      2222      3105         0
      0.32      2223       969         0
      0.17      2224      2193         0
      0.13      2225      2499         0
      0.27      2226      1332         0
      0.26      2227      3726         0
      0.29      2228      1918         0
      0.09      2229      1961         0
      0.17      2230      1558         0
      0.31      2231      2984         0
      0.29      2232      1525         0
      0.30      2233      3681         0
      0.30      2234      1797         0
      0.28      2235      1139         0
      0.32      2236       316         0
      0.08      2237      2357         0
      0.29      2238      3236         0
      0.30      2239      1661         0
      0.29      2240      2614         0
      0.30      2241      1039         0
      0.26      2242      2670         0
      0.13      2243      2203         0
      0.09      2244      2427         0
      0.26      2245      1277         0
      0.22      2246      2727         0
      0.29      2247       999         0
      0.23      2248      1013         0
      0.27      2249      1965         0
      0.04      2250      2363         0
      0.22      2251      3235         0
      0.32      2252      1993         0
      0.32      2253      2995         0
      0.13      2254      1958         0
      0.31      2255      2105         0
      0.31      2256      1125         0
      0.22      2257      2326         0
      0.22      2258      1973         0
      0.24      2259      1277         0
      0.25      2260       644         0
      0.31      2261      1686         0
      0.35      2262      1114         0
      0.27      2263      3664         0
      0.05      2264      2343         0
      0.35      2265      3721         0
      0.31      2266       557         0
